Identifiant,Âge,Sexe,Niveau d'éducation,État matrimonial,Urbain/Rural,Catégorie socioprofessionnelle,Années d'expérience,Possession de biens,Région,Type de contrat,Langue maternelle,Revenu annuel (DH),Âge doublé,Revenu approximatif,Code aléatoire
18138,45,Femme,sans niveau,veuf,Urbain,Groupe 2,11,Terrain,Béni Mellal-Khénifra,CDI,arab,31885.0,90,47000.0,X123
32448,30,Homme,fondamental,célibataire,Urbain,Groupe 5,48,Terrain,Marrakech-Safi,sans contrat,arab,20532.0,60,33000.0,Y456
25643,54,Femme,sans niveau,marié,Rural,Groupe 2,37,Voiture,Rabat-Salé-Kénitra,CDI,arab,34760.0,108,53000.0,Z789
11859,63,Femme,sans niveau,marié,Urbain,Groupe 1,10,Voiture,Béni Mellal-Khénifra,CDI,amazigh,44474.0,126,67000.0,X123
29687,60,Femme,secondaire,divorcé,Urbain,Groupe 3,25,Logement,Casablanca-Settat,sans contrat,arab,33397.0,120,49000.0,W000
2280,68,Femme,sans niveau,célibataire,Rural,Groupe 4,1,Logement,Guelmim-Oued Noun,sans contrat,arab,6542.0,136,11000.0,W000
1913,39,Homme,secondaire,marié,Rural,Groupe 2,12,Logement,L’Oriental,CDD,arab,20927.0,78,34000.0,Y456
9524,58,Homme,secondaire,marié,Rural,Groupe 2,38,Terrain,L’Oriental,CDI,arab,36666.0,116,56000.0,Y456
7337,32,Homme,fondamental,célibataire,Rural,Groupe 3,27,Terrain,Marrakech-Safi,CDD,arab,15422.0,64,25000.0,Y456
20419,21,Femme,fondamental,marié,Rural,Groupe 2,10,Logement,Marrakech-Safi,sans contrat,amazigh,14486.0,42,24000.0,W000
36592,43,Femme,fondamental,marié,Rural,Groupe 2,43,Terrain,L’Oriental,sans contrat,amazigh,32800.0,86,50000.0,W000
32975,58,Femme,fondamental,marié,Urbain,Groupe 5,36,Voiture,Marrakech-Safi,CDD,arab,20798.0,116,34000.0,W000
19705,23,Femme,secondaire,marié,Rural,Groupe 5,3,Aucun,Rabat-Salé-Kénitra,CDI,arab,5968.0,46,10000.0,X123
33253,68,Femme,supérieur,célibataire,Urbain,Groupe 3,23,Terrain,Béni Mellal-Khénifra,CDI,arab,33986.0,136,50000.0,W000
37320,29,Homme,fondamental,veuf,Rural,Groupe 1,39,Aucun,Tanger-Tétouan-Al Hoceïma,sans contrat,amazigh,38553.0,58,59000.0,X123
5046,64,Femme,sans niveau,marié,Urbain,Groupe 6,27,Logement,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,12796.0,128,21000.0,Y456
24057,39,Femme,fondamental,marié,Rural,Groupe 5,14,Aucun,Casablanca-Settat,CDI,arab,7307.0,78,12000.0,W000
34757,39,Homme,sans niveau,marié,Rural,Groupe 4,21,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,amazigh,11722.0,78,19000.0,Z789
13469,60,Homme,secondaire,célibataire,Urbain,Groupe 2,26,Logement,Casablanca-Settat,CDD,amazigh,52393.0,120,80000.0,W000
35873,24,Femme,sans niveau,célibataire,Rural,Groupe 3,19,Logement,Fès-Meknès,CDD,arab,13402.0,48,22000.0,X123
26429,22,Femme,fondamental,marié,Rural,Groupe 3,6,Aucun,Béni Mellal-Khénifra,sans contrat,amazigh,7548.0,44,12000.0,X123
31755,44,Femme,sans niveau,marié,Rural,Groupe 1,17,Voiture,Laâyoune-Sakia El Hamra,CDI,arab,30306.0,88,46000.0,X123
2981,42,Femme,supérieur,marié,Urbain,Groupe 5,24,Voiture,Fès-Meknès,CDI,amazigh,23602.0,84,38000.0,Y456
1147,46,Homme,fondamental,célibataire,Urbain,Groupe 4,39,Terrain,Rabat-Salé-Kénitra,CDI,arab,22612.0,92,37000.0,Z789
22253,53,Femme,sans niveau,célibataire,Urbain,Groupe 6,39,Terrain,Guelmim-Oued Noun,CDI,arab,14618.0,106,24000.0,X123
24076,32,Femme,sans niveau,marié,Urbain,Groupe 4,0,Voiture,Marrakech-Safi,CDI,arab,12433.0,64,20000.0,Y456
20215,43,Homme,fondamental,veuf,Urbain,Groupe 6,14,Aucun,Rabat-Salé-Kénitra,sans contrat,arab,9447.0,86,15000.0,Z789
25859,44,Homme,secondaire,marié,Urbain,Groupe 5,17,Aucun,Casablanca-Settat,CDD,arab,17377.0,88,28000.0,Z789
37863,66,Femme,sans niveau,veuf,Rural,Groupe 3,14,Logement,Souss-Massa,sans contrat,arab,12580.0,132,20000.0,X123
14697,69,Femme,sans niveau,marié,Rural,Groupe 5,4,Logement,Fès-Meknès,CDI,arab,6435.0,138,10000.0,Y456
35355,22,Homme,fondamental,marié,Urbain,Groupe 2,5,Logement,L’Oriental,sans contrat,arab,24252.0,44,39000.0,Z789
32959,60,Femme,supérieur,veuf,Urbain,Groupe 2,34,Voiture,Marrakech-Safi,sans contrat,arab,64046.0,120,99000.0,X123
12951,42,Femme,fondamental,marié,Urbain,Groupe 6,11,Terrain,Marrakech-Safi,sans contrat,arab,8686.0,84,14000.0,Y456
262,20,Femme,supérieur,marié,Rural,Groupe 1,26,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,arab,37011.0,40,57000.0,Y456
22523,31,Femme,secondaire,marié,Rural,Groupe 6,33,Voiture,Casablanca-Settat,CDI,arab,10248.0,62,17000.0,X123
14484,42,Homme,supérieur,célibataire,Rural,Groupe 5,45,Aucun,Guelmim-Oued Noun,sans contrat,arab,17744.0,84,29000.0,X123
9607,40,Homme,secondaire,marié,Rural,Groupe 3,31,Terrain,Souss-Massa,CDI,amazigh,19531.0,80,32000.0,Z789
29436,61,Homme,fondamental,célibataire,Urbain,Groupe 1,16,Logement,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,46404.0,122,71000.0,Y456
8529,48,Femme,sans niveau,marié,Rural,Groupe 5,4,Logement,Tanger-Tétouan-Al Hoceïma,CDD,arab,6557.0,96,11000.0,X123
8569,50,Homme,secondaire,célibataire,Urbain,Groupe 5,4,Voiture,Rabat-Salé-Kénitra,CDI,arab,17469.0,100,28000.0,W000
20971,55,Homme,secondaire,célibataire,Rural,Groupe 1,3,Terrain,Casablanca-Settat,CDD,arab,23158.0,110,38000.0,X123
17368,57,Homme,sans niveau,marié,Urbain,Groupe 4,4,Voiture,Tanger-Tétouan-Al Hoceïma,CDD,arab,17611.0,114,29000.0,X123
26972,53,Femme,fondamental,célibataire,Rural,Groupe 5,37,Terrain,L’Oriental,sans contrat,amazigh,13365.0,106,22000.0,X123
7990,50,Femme,fondamental,célibataire,Urbain,Groupe 3,7,Aucun,Drâa-Tafilalet,CDD,amazigh,16111.0,100,26000.0,W000
18120,53,Femme,secondaire,célibataire,Urbain,Groupe 6,12,Aucun,Béni Mellal-Khénifra,CDI,arab,11351.0,106,18000.0,Z789
5002,27,Homme,secondaire,marié,Rural,Groupe 4,45,Logement,L’Oriental,sans contrat,arab,19548.0,54,32000.0,Z789
34242,42,Homme,fondamental,marié,Rural,Groupe 6,15,Voiture,Tanger-Tétouan-Al Hoceïma,CDI,arab,6621.0,84,11000.0,Z789
26630,28,Homme,secondaire,marié,Urbain,Groupe 3,15,Aucun,Souss-Massa,CDD,arab,22163.0,56,36000.0,X123
25981,21,Femme,secondaire,célibataire,Urbain,Groupe 5,7,Aucun,Rabat-Salé-Kénitra,sans contrat,amazigh,12673.0,42,21000.0,Y456
1428,54,Homme,fondamental,célibataire,Urbain,Groupe 6,24,Terrain,Drâa-Tafilalet,CDI,arab,12168.0,108,20000.0,W000
4991,45,Femme,supérieur,marié,Rural,Groupe 3,17,Terrain,Dakhla-Oued Ed-Dahab,CDI,arab,16719.0,90,27000.0,Z789
39361,26,Femme,sans niveau,célibataire,Rural,Groupe 5,27,Aucun,Guelmim-Oued Noun,CDD,arab,10252.0,52,17000.0,Z789
35456,59,Femme,fondamental,marié,Rural,Groupe 5,47,Terrain,Laâyoune-Sakia El Hamra,CDI,arab,15836.0,118,26000.0,Y456
23083,39,Homme,fondamental,célibataire,Urbain,Groupe 5,34,Aucun,Béni Mellal-Khénifra,CDI,amazigh,17228.0,78,28000.0,Z789
35457,54,Femme,fondamental,célibataire,Urbain,Groupe 2,25,Logement,Souss-Massa,sans contrat,arab,39385.0,108,59000.0,Y456
2465,45,Femme,sans niveau,marié,Rural,Groupe 1,21,Terrain,Béni Mellal-Khénifra,CDD,amazigh,30541.0,90,46000.0,X123
37986,39,Homme,sans niveau,célibataire,Urbain,Groupe 6,10,Logement,Dakhla-Oued Ed-Dahab,sans contrat,arab,10337.0,78,17000.0,Z789
20756,55,Femme,sans niveau,marié,Urbain,Groupe 1,2,Voiture,L’Oriental,CDD,arab,41357.0,110,62000.0,X123
27817,50,Homme,supérieur,marié,Urbain,Groupe 4,2,Terrain,Fès-Meknès,CDD,arab,22010.0,100,36000.0,W000
17954,62,Homme,sans niveau,marié,Rural,Groupe 5,1,Logement,Marrakech-Safi,sans contrat,arab,6273.0,124,10000.0,Y456
18838,40,Femme,fondamental,marié,Rural,Groupe 1,21,Voiture,Casablanca-Settat,CDI,arab,31074.0,80,47000.0,W000
1802,41,Femme,fondamental,marié,Urbain,Groupe 3,2,Voiture,Tanger-Tétouan-Al Hoceïma,CDD,arab,15726.0,82,26000.0,Z789
23033,29,Homme,fondamental,marié,Rural,Groupe 4,7,Terrain,Béni Mellal-Khénifra,CDD,arab,7078.0,58,11000.0,W000
39273,28,Femme,secondaire,célibataire,Urbain,Groupe 3,28,Terrain,Guelmim-Oued Noun,CDI,arab,28798.0,56,42000.0,Y456
39552,63,Homme,sans niveau,marié,Urbain,Groupe 4,38,Logement,Guelmim-Oued Noun,sans contrat,arab,24768.0,126,40000.0,Z789
20417,20,Homme,sans niveau,marié,Urbain,Groupe 2,23,Logement,Dakhla-Oued Ed-Dahab,CDI,arab,38807.0,40,58000.0,W000
14225,36,Homme,secondaire,marié,Rural,Groupe 3,5,Voiture,Dakhla-Oued Ed-Dahab,CDD,arab,11867.0,72,19000.0,Z789
34941,68,Homme,fondamental,marié,Rural,Groupe 5,47,Voiture,Casablanca-Settat,sans contrat,amazigh,17326.0,136,28000.0,W000
6970,44,Homme,sans niveau,célibataire,Rural,Groupe 6,39,Logement,Marrakech-Safi,CDI,arab,10882.0,88,18000.0,X123
33129,65,Femme,fondamental,marié,Rural,Groupe 6,17,Voiture,Tanger-Tétouan-Al Hoceïma,sans contrat,amazigh,6696.0,130,11000.0,Z789
1286,57,Femme,secondaire,marié,Urbain,Groupe 4,0,Aucun,Dakhla-Oued Ed-Dahab,CDD,amazigh,15631.0,114,25000.0,W000
30779,19,Femme,fondamental,célibataire,Rural,Groupe 5,3,Logement,Casablanca-Settat,CDI,arab,5101.0,38,8000.0,X123
21942,34,Homme,fondamental,marié,Urbain,Groupe 2,21,Voiture,L’Oriental,CDD,arab,37607.0,68,56000.0,Y456
1902,49,Homme,fondamental,marié,Urbain,Groupe 4,39,Voiture,Fès-Meknès,sans contrat,arab,25068.0,98,41000.0,W000
29234,52,Homme,secondaire,veuf,Urbain,Groupe 2,11,Aucun,Dakhla-Oued Ed-Dahab,CDI,arab,39223.0,104,59000.0,X123
31851,64,Homme,supérieur,marié,Rural,Groupe 1,35,Voiture,Casablanca-Settat,sans contrat,amazigh,53826.0,128,84000.0,Z789
1417,51,Homme,sans niveau,marié,Rural,Groupe 6,23,Voiture,Guelmim-Oued Noun,CDD,arab,8779.0,102,14000.0,Z789
33444,52,Homme,secondaire,marié,Urbain,Groupe 5,8,Terrain,Fès-Meknès,CDI,amazigh,17070.0,104,28000.0,Z789
23007,60,Homme,sans niveau,marié,Rural,Groupe 6,3,Voiture,Tanger-Tétouan-Al Hoceïma,CDI,arab,5539.0,120,9000.0,Y456
3716,43,Femme,sans niveau,veuf,Rural,Groupe 2,36,Voiture,Guelmim-Oued Noun,CDI,arab,33227.0,86,51000.0,X123
7746,45,Homme,sans niveau,célibataire,Rural,Groupe 5,35,Voiture,Marrakech-Safi,CDD,amazigh,14983.0,90,24000.0,X123
8125,29,Homme,secondaire,marié,Urbain,Groupe 3,49,Logement,Guelmim-Oued Noun,CDI,arab,38892.0,58,58000.0,X123
7626,21,Homme,sans niveau,marié,Rural,Groupe 5,18,Voiture,Béni Mellal-Khénifra,sans contrat,arab,10070.0,42,16000.0,Y456
567,20,Femme,secondaire,veuf,Rural,Groupe 1,13,Logement,L’Oriental,CDD,arab,25527.0,40,41000.0,X123
20306,47,Homme,secondaire,célibataire,Urbain,Groupe 6,18,Voiture,Rabat-Salé-Kénitra,sans contrat,arab,14704.0,94,24000.0,W000
12173,20,Homme,fondamental,marié,Rural,Groupe 2,39,Aucun,Guelmim-Oued Noun,sans contrat,amazigh,29415.0,40,45000.0,Y456
17467,27,Femme,sans niveau,célibataire,Urbain,Groupe 5,18,Aucun,Casablanca-Settat,CDD,arab,13183.0,54,21000.0,W000
13200,51,Homme,sans niveau,marié,Urbain,Groupe 2,32,Voiture,Béni Mellal-Khénifra,CDI,arab,49628.0,102,76000.0,X123
19243,20,Homme,supérieur,célibataire,Urbain,Groupe 5,8,Terrain,Souss-Massa,CDD,arab,17930.0,40,29000.0,X123
21423,38,Homme,supérieur,marié,Urbain,Groupe 2,23,Aucun,Rabat-Salé-Kénitra,CDD,arab,48711.0,76,74000.0,Z789
22122,51,Homme,sans niveau,marié,Urbain,Groupe 6,33,Logement,Rabat-Salé-Kénitra,CDD,amazigh,15036.0,102,24000.0,Y456
20990,49,Homme,sans niveau,marié,Rural,Groupe 2,7,Voiture,L’Oriental,CDI,amazigh,17640.0,98,29000.0,Y456
7463,45,Femme,fondamental,marié,Rural,Groupe 1,44,Logement,L’Oriental,sans contrat,arab,45908.0,90,71000.0,Z789
11700,60,Femme,supérieur,marié,Urbain,Groupe 6,38,Aucun,Marrakech-Safi,sans contrat,arab,18310.0,120,30000.0,Y456
14086,36,Homme,sans niveau,marié,Urbain,Groupe 6,28,Voiture,L’Oriental,CDD,arab,13783.0,72,22000.0,X123
29229,50,Homme,sans niveau,célibataire,Rural,Groupe 2,48,Aucun,Casablanca-Settat,sans contrat,arab,36358.0,100,56000.0,W000
5224,45,Homme,supérieur,veuf,Urbain,Groupe 5,5,Aucun,Béni Mellal-Khénifra,sans contrat,arab,18349.0,90,30000.0,Z789
6757,30,Femme,sans niveau,marié,Urbain,Groupe 6,12,Terrain,L’Oriental,sans contrat,arab,8917.0,60,14000.0,X123
21460,26,Femme,sans niveau,célibataire,Urbain,Groupe 4,15,Terrain,Souss-Massa,CDD,arab,15043.0,52,24000.0,Y456
11784,45,Femme,supérieur,marié,Urbain,Groupe 4,20,Voiture,L’Oriental,CDI,arab,29300.0,90,43000.0,Y456
13083,53,Femme,sans niveau,marié,Rural,Groupe 4,40,Aucun,Tanger-Tétouan-Al Hoceïma,CDD,arab,15889.0,106,26000.0,X123
12963,62,Femme,fondamental,marié,Urbain,Groupe 5,0,Logement,Dakhla-Oued Ed-Dahab,CDI,arab,10363.0,124,17000.0,Z789
26891,55,Femme,secondaire,célibataire,Urbain,Groupe 1,6,Terrain,Guelmim-Oued Noun,sans contrat,arab,47353.0,110,72000.0,X123
15166,66,Homme,secondaire,marié,Rural,Groupe 5,3,Logement,Laâyoune-Sakia El Hamra,CDI,arab,7954.0,132,13000.0,Z789
17214,22,Femme,sans niveau,marié,Urbain,Groupe 1,48,Logement,Laâyoune-Sakia El Hamra,CDI,arab,64749.0,44,100000.0,X123
18686,62,Femme,fondamental,célibataire,Urbain,Groupe 4,26,Aucun,Dakhla-Oued Ed-Dahab,CDI,arab,17169.0,124,28000.0,W000
7654,32,Homme,fondamental,marié,Rural,Groupe 2,33,Aucun,Rabat-Salé-Kénitra,sans contrat,arab,24801.0,64,40000.0,Y456
22720,29,Homme,fondamental,célibataire,Rural,Groupe 5,3,Terrain,Guelmim-Oued Noun,CDD,arab,5288.0,58,9000.0,Z789
1053,47,Femme,fondamental,marié,Rural,Groupe 6,2,Terrain,Rabat-Salé-Kénitra,CDI,arab,3740.0,94,6000.0,X123
26053,25,Femme,sans niveau,célibataire,Urbain,Groupe 4,17,Aucun,Fès-Meknès,CDI,arab,14820.0,50,24000.0,X123
17627,41,Homme,supérieur,célibataire,Urbain,Groupe 2,41,Logement,Rabat-Salé-Kénitra,sans contrat,amazigh,63330.0,82,98000.0,X123
32397,44,Femme,fondamental,marié,Urbain,Groupe 6,27,Aucun,Guelmim-Oued Noun,sans contrat,arab,10835.0,88,18000.0,W000
31387,25,Femme,sans niveau,marié,Urbain,Groupe 5,26,Aucun,Laâyoune-Sakia El Hamra,CDD,arab,14907.0,50,24000.0,Z789
21162,58,Homme,fondamental,marié,Urbain,Groupe 4,14,Voiture,Drâa-Tafilalet,CDI,amazigh,18896.0,116,31000.0,Y456
29955,46,Femme,sans niveau,marié,Rural,Groupe 6,30,Terrain,Dakhla-Oued Ed-Dahab,CDI,arab,8617.0,92,14000.0,X123
26331,55,Homme,secondaire,célibataire,Rural,Groupe 5,29,Voiture,Souss-Massa,sans contrat,arab,15320.0,110,25000.0,Z789
4030,68,Homme,fondamental,célibataire,Urbain,Groupe 6,13,Terrain,L’Oriental,sans contrat,amazigh,9873.0,136,16000.0,Y456
1013,61,Femme,fondamental,marié,Urbain,Groupe 3,48,Voiture,Guelmim-Oued Noun,sans contrat,arab,35469.0,122,53000.0,X123
15715,63,Femme,fondamental,marié,Urbain,Groupe 5,39,Terrain,Souss-Massa,CDI,arab,18715.0,126,30000.0,Z789
7232,67,Femme,secondaire,veuf,Rural,Groupe 5,9,Aucun,Marrakech-Safi,sans contrat,amazigh,7925.0,134,13000.0,Y456
8890,37,Homme,sans niveau,célibataire,Rural,Groupe 5,11,Terrain,L’Oriental,CDD,arab,7909.0,74,13000.0,Z789
1110,67,Femme,fondamental,marié,Rural,Groupe 5,35,Terrain,Dakhla-Oued Ed-Dahab,sans contrat,arab,12633.0,134,21000.0,X123
38632,68,Homme,fondamental,marié,Urbain,Groupe 4,32,Terrain,Fès-Meknès,sans contrat,arab,20709.0,136,34000.0,Z789
15727,68,Femme,sans niveau,marié,Rural,Groupe 6,43,Aucun,Souss-Massa,sans contrat,arab,10181.0,136,17000.0,W000
1108,50,Femme,sans niveau,marié,Rural,Groupe 3,23,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,arab,15194.0,100,25000.0,X123
38398,60,Femme,secondaire,marié,Rural,Groupe 5,34,Logement,Béni Mellal-Khénifra,CDD,amazigh,15375.0,120,25000.0,W000
1134,22,Homme,sans niveau,veuf,Urbain,Groupe 5,13,Voiture,Tanger-Tétouan-Al Hoceïma,CDD,arab,14991.0,44,24000.0,Z789
25878,65,Homme,fondamental,marié,Urbain,Groupe 6,29,Aucun,Dakhla-Oued Ed-Dahab,sans contrat,arab,11865.0,130,19000.0,W000
4825,36,Femme,secondaire,marié,Urbain,Groupe 6,32,Terrain,Laâyoune-Sakia El Hamra,sans contrat,amazigh,13964.0,72,23000.0,Z789
28510,57,Homme,fondamental,marié,Urbain,Groupe 6,26,Terrain,Casablanca-Settat,sans contrat,arab,12665.0,114,21000.0,Z789
15171,18,Homme,secondaire,célibataire,Urbain,Groupe 5,39,Aucun,Rabat-Salé-Kénitra,sans contrat,arab,20685.0,36,34000.0,W000
16080,29,Femme,sans niveau,marié,Rural,Groupe 1,47,Terrain,Drâa-Tafilalet,sans contrat,arab,45686.0,58,71000.0,W000
3231,47,Femme,sans niveau,veuf,Urbain,Groupe 5,41,Logement,L’Oriental,CDI,arab,21403.0,94,35000.0,X123
17729,19,Homme,supérieur,célibataire,Rural,Groupe 1,41,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,50454.0,38,79000.0,W000
13794,50,Homme,supérieur,marié,Rural,Groupe 1,10,Aucun,Guelmim-Oued Noun,sans contrat,arab,32545.0,100,50000.0,Y456
29274,24,Homme,sans niveau,marié,Rural,Groupe 3,44,Logement,Rabat-Salé-Kénitra,CDD,arab,22564.0,48,37000.0,W000
31369,46,Homme,secondaire,marié,Urbain,Groupe 3,47,Voiture,Dakhla-Oued Ed-Dahab,CDI,arab,42506.0,92,64000.0,Y456
9331,31,Homme,secondaire,célibataire,Rural,Groupe 5,43,Terrain,Laâyoune-Sakia El Hamra,sans contrat,arab,15926.0,62,26000.0,W000
35538,56,Homme,fondamental,veuf,Rural,Groupe 2,43,Logement,Guelmim-Oued Noun,CDI,arab,36430.0,112,56000.0,Z789
25337,62,Homme,fondamental,célibataire,Urbain,Groupe 3,29,Aucun,Souss-Massa,sans contrat,amazigh,23731.0,124,39000.0,X123
15923,63,Homme,secondaire,divorcé,Rural,Groupe 5,9,Terrain,L’Oriental,CDI,arab,8950.0,126,15000.0,X123
24267,32,Femme,fondamental,célibataire,Urbain,Groupe 5,44,Voiture,Béni Mellal-Khénifra,sans contrat,arab,20693.0,64,34000.0,Y456
3856,57,Femme,fondamental,marié,Rural,Groupe 5,47,Terrain,Fès-Meknès,CDD,arab,15767.0,114,26000.0,X123
26046,58,Femme,sans niveau,célibataire,Urbain,Groupe 6,34,Logement,Laâyoune-Sakia El Hamra,CDD,arab,14773.0,116,24000.0,X123
20748,57,Femme,sans niveau,marié,Rural,Groupe 5,20,Voiture,Drâa-Tafilalet,CDI,arab,11202.0,114,18000.0,Z789
9569,52,Femme,secondaire,célibataire,Rural,Groupe 5,12,Aucun,Souss-Massa,CDD,arab,8882.0,104,14000.0,Z789
38006,47,Femme,fondamental,célibataire,Urbain,Groupe 5,41,Aucun,Laâyoune-Sakia El Hamra,CDI,arab,18394.0,94,30000.0,W000
1492,43,Femme,sans niveau,marié,Urbain,Groupe 3,43,Terrain,Marrakech-Safi,sans contrat,arab,32367.0,86,48000.0,W000
15237,66,Homme,secondaire,marié,Urbain,Groupe 5,46,Logement,Laâyoune-Sakia El Hamra,CDD,arab,29102.0,132,42000.0,Y456
10193,32,Femme,secondaire,célibataire,Urbain,Groupe 5,4,Terrain,Béni Mellal-Khénifra,CDI,arab,12824.0,64,21000.0,X123
13681,61,Homme,sans niveau,célibataire,Urbain,Groupe 4,28,Voiture,Marrakech-Safi,CDI,arab,23062.0,122,37000.0,Y456
21945,64,Femme,supérieur,célibataire,Rural,Groupe 2,12,Terrain,Tanger-Tétouan-Al Hoceïma,CDD,arab,22654.0,128,37000.0,Z789
10719,26,Homme,fondamental,célibataire,Rural,Groupe 3,26,Terrain,L’Oriental,CDI,arab,14989.0,52,24000.0,Y456
10878,35,Femme,sans niveau,veuf,Rural,Groupe 1,38,Logement,L’Oriental,CDD,arab,42251.0,70,65000.0,W000
30366,56,Femme,secondaire,marié,Rural,Groupe 5,43,Aucun,Casablanca-Settat,sans contrat,arab,15739.0,112,26000.0,Z789
25031,65,Homme,fondamental,marié,Urbain,Groupe 5,34,Terrain,Fès-Meknès,CDI,arab,18574.0,130,30000.0,Y456
16101,45,Femme,sans niveau,célibataire,Urbain,Groupe 6,41,Logement,Souss-Massa,CDD,arab,15166.0,90,25000.0,Z789
32928,69,Femme,fondamental,marié,Rural,Groupe 4,5,Aucun,Drâa-Tafilalet,CDD,amazigh,6362.0,138,10000.0,Y456
25176,42,Femme,secondaire,marié,Urbain,Groupe 4,31,Terrain,Guelmim-Oued Noun,sans contrat,arab,22754.0,84,37000.0,Z789
7610,60,Homme,fondamental,marié,Urbain,Groupe 5,16,Voiture,Béni Mellal-Khénifra,CDI,arab,17206.0,120,28000.0,X123
10492,47,Homme,fondamental,marié,Rural,Groupe 4,41,Terrain,Dakhla-Oued Ed-Dahab,sans contrat,arab,16616.0,94,27000.0,Z789
4238,66,Femme,secondaire,marié,Rural,Groupe 3,36,Aucun,Marrakech-Safi,CDI,arab,19633.0,132,32000.0,Z789
30904,27,Homme,fondamental,marié,Urbain,Groupe 5,16,Voiture,Drâa-Tafilalet,CDI,amazigh,14558.0,54,24000.0,W000
3644,57,Femme,secondaire,marié,Rural,Groupe 6,20,Logement,Marrakech-Safi,sans contrat,arab,8508.0,114,14000.0,Y456
10037,66,Femme,supérieur,célibataire,Urbain,Groupe 4,2,Voiture,Béni Mellal-Khénifra,CDD,arab,21202.0,132,34000.0,X123
22847,21,Femme,secondaire,célibataire,Urbain,Groupe 2,34,Logement,Dakhla-Oued Ed-Dahab,CDI,arab,46587.0,42,71000.0,Z789
32593,56,Homme,supérieur,marié,Urbain,Groupe 4,11,Voiture,Casablanca-Settat,CDI,arab,30664.0,112,45000.0,Y456
29585,67,Homme,fondamental,célibataire,Urbain,Groupe 4,41,Terrain,Guelmim-Oued Noun,sans contrat,amazigh,23037.0,134,37000.0,Y456
2768,46,Homme,secondaire,marié,Rural,Groupe 5,28,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,13301.0,92,22000.0,Y456
13193,51,Femme,secondaire,marié,Urbain,Groupe 1,15,Aucun,Marrakech-Safi,CDD,arab,49718.0,102,76000.0,Y456
28157,52,Femme,sans niveau,célibataire,Urbain,Groupe 1,33,Voiture,Dakhla-Oued Ed-Dahab,sans contrat,arab,62540.0,104,97000.0,W000
37398,32,Homme,fondamental,marié,Urbain,Groupe 4,45,Logement,Guelmim-Oued Noun,CDD,amazigh,23963.0,64,39000.0,Z789
29730,58,Femme,sans niveau,veuf,Rural,Groupe 3,45,Logement,Drâa-Tafilalet,sans contrat,arab,23831.0,116,39000.0,X123
1091,36,Femme,supérieur,célibataire,Urbain,Groupe 1,36,Voiture,Dakhla-Oued Ed-Dahab,CDI,arab,76639.0,72,120000.0,Y456
20365,22,Femme,fondamental,marié,Rural,Groupe 1,28,Voiture,L’Oriental,CDI,amazigh,34937.0,44,53000.0,W000
34860,46,Homme,secondaire,marié,Urbain,Groupe 2,26,Logement,Béni Mellal-Khénifra,sans contrat,arab,49016.0,92,75000.0,Y456
32127,38,Homme,fondamental,célibataire,Urbain,Groupe 6,14,Logement,Casablanca-Settat,sans contrat,amazigh,10090.0,76,16000.0,Z789
27944,64,Femme,fondamental,marié,Rural,Groupe 3,43,Aucun,Marrakech-Safi,CDI,arab,19650.0,128,32000.0,Y456
13109,69,Homme,secondaire,marié,Rural,Groupe 5,0,Terrain,Drâa-Tafilalet,CDD,arab,6914.0,138,11000.0,Z789
35633,58,Femme,sans niveau,marié,Urbain,Groupe 6,46,Logement,Drâa-Tafilalet,CDD,arab,16804.0,116,27000.0,W000
31189,63,Homme,fondamental,marié,Urbain,Groupe 1,42,Terrain,Drâa-Tafilalet,CDD,arab,61239.0,126,95000.0,Y456
14096,34,Femme,secondaire,célibataire,Rural,Groupe 5,31,Voiture,Béni Mellal-Khénifra,CDD,arab,14005.0,68,23000.0,Z789
1049,23,Homme,fondamental,marié,Rural,Groupe 1,31,Terrain,Souss-Massa,sans contrat,amazigh,35210.0,46,54000.0,X123
39618,23,Femme,secondaire,marié,Rural,Groupe 2,29,Terrain,Fès-Meknès,sans contrat,arab,26032.0,46,42000.0,Y456
31480,26,Homme,supérieur,divorcé,Urbain,Groupe 6,14,Terrain,Fès-Meknès,sans contrat,arab,13776.0,52,22000.0,W000
17042,44,Homme,secondaire,marié,Rural,Groupe 4,7,Logement,Fès-Meknès,CDD,arab,10113.0,88,16000.0,Z789
13173,59,Homme,secondaire,célibataire,Urbain,Groupe 5,18,Voiture,Marrakech-Safi,sans contrat,amazigh,21998.0,118,36000.0,Z789
22088,24,Homme,secondaire,célibataire,Urbain,Groupe 4,43,Voiture,Souss-Massa,CDD,arab,31319.0,48,46000.0,W000
34878,66,Homme,fondamental,divorcé,Urbain,Groupe 2,16,Voiture,Souss-Massa,CDD,arab,37033.0,132,55000.0,X123
13425,59,Femme,secondaire,marié,Urbain,Groupe 1,34,Aucun,Drâa-Tafilalet,sans contrat,arab,63543.0,118,98000.0,X123
12157,69,Homme,sans niveau,marié,Rural,Groupe 2,14,Voiture,Marrakech-Safi,sans contrat,arab,20957.0,138,34000.0,Y456
