Âge,Années d'expérience,Revenu annuel (DH),Sexe,Niveau d'éducation,Urbain/Rural,Catégorie socioprofessionnelle,Langue maternelle,État matrimonial_divorcé,État matrimonial_marié,État matrimonial_veuf,Possession de biens_Logement,Possession de biens_Terrain,Possession de biens_Voiture,Région_Casablanca-Settat,Région_Dakhla-Oued Ed-Dahab,Région_Drâa-Tafilalet,Région_Fès-Meknès,Région_Guelmim-Oued Noun,Région_Laâyoune-Sakia El Hamra,Région_L’Oriental,Région_Marrakech-Safi,Région_Rabat-Salé-Kénitra,Région_Souss-Massa,Région_Tanger-Tétouan-Al Hoceïma,Type de contrat_CDI,Type de contrat_sans contrat
31.0,25.0,8465.0,1,0,0,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
28.0,12.0,5331.0,1,0,0,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48.0,49.0,19684.0,0,0,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
59.0,19.0,27271.0,1,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
58.0,46.0,69845.0,0,3,1,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
34.0,43.0,80830.0,0,3,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
54.0,48.0,32131.0,0,1,1,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49.0,1.0,35494.0,1,2,1,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
48.0,46.0,19059.0,0,1,0,3,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
18.0,12.0,10531.0,1,0,1,5,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
65.0,47.0,22341.0,0,1,1,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
51.0,6.0,17309.0,1,1,1,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
36.0,14.0,33139.0,0,0,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
60.0,35.0,14292.0,1,1,1,5,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
38.0,27.0,13217.0,0,2,0,4,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
33.0,43.0,81577.0,1,3,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
39.0,25.0,16818.0,1,1,1,4,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40.0,23.0,29748.0,1,1,0,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
24.0,39.0,32551.0,1,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
45.0,3.0,12798.0,1,3,1,5,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
20.0,37.0,10555.0,1,0,0,5,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
50.0,12.0,12355.0,0,1,1,4,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
48.0,38.0,15186.0,0,0,0,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
36.0,7.0,7726.0,0,1,1,5,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
54.0,21.0,43328.0,0,2,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
58.0,34.0,22942.0,1,0,1,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
38.0,20.0,12164.0,0,2,1,5,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
32.0,47.0,30961.0,0,1,1,2,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
46.0,40.0,60493.0,0,0,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
22.0,9.0,7233.0,1,1,0,3,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35.0,36.0,42261.0,0,0,1,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37.0,12.0,38523.0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
27.0,25.0,40111.0,1,3,0,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
40.0,46.0,16253.0,1,2,0,4,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
66.0,24.0,26267.0,1,0,0,1,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
46.0,33.0,25223.0,0,0,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
51.0,18.0,22217.0,0,0,1,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27.0,21.0,38303.0,0,2,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
51.0,29.0,30128.0,1,2,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
35.0,7.0,14720.0,0,0,1,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
61.0,10.0,41034.0,0,1,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
50.0,26.0,49981.0,1,2,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
29.0,31.0,15053.0,0,1,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
36.0,35.0,43806.0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
56.0,17.0,13238.0,1,0,1,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
30.0,10.0,12990.0,1,1,1,3,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
69.0,8.0,8358.0,0,1,1,5,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
36.0,4.0,29969.0,0,2,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
59.0,16.0,12227.0,1,1,1,5,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
33.0,43.0,9540.0,0,1,0,5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
30.0,43.0,11879.0,1,2,0,5,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
60.0,32.0,12493.0,0,3,0,5,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
35.0,29.0,16738.0,0,0,1,4,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
26.0,5.0,43078.0,1,2,1,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
52.0,4.0,30985.0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44.0,17.0,50432.0,1,0,1,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
23.0,49.0,31551.0,0,2,1,3,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
57.0,24.0,23886.0,1,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
20.0,48.0,15516.0,0,0,0,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
50.0,39.0,15820.0,0,0,1,5,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
25.0,5.0,25583.0,0,0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
34.0,46.0,14494.0,0,0,0,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
30.0,43.0,25629.0,1,0,1,3,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
49.0,46.0,17139.0,1,1,0,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54.0,1.0,13934.0,0,3,1,5,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
20.0,49.0,16208.0,1,0,0,4,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30.0,28.0,10291.0,0,1,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
44.0,29.0,21731.0,1,1,1,3,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
21.0,17.0,17257.0,1,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
41.0,15.0,10164.0,0,1,1,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
42.0,32.0,22514.0,0,0,1,3,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
52.0,24.0,42394.0,0,2,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
34.0,48.0,24520.0,0,0,0,2,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
32.0,14.0,50210.0,0,2,1,0,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
65.0,12.0,11076.0,0,3,0,4,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
57.0,25.0,21788.0,0,2,1,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24.0,32.0,19177.0,1,2,1,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
61.0,20.0,15415.0,1,3,1,5,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
58.0,13.0,12024.0,1,2,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
19.0,31.0,12365.0,0,1,1,5,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
51.0,18.0,18290.0,1,0,1,4,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
56.0,21.0,32170.0,1,3,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
53.0,36.0,10662.0,1,0,0,5,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
61.0,5.0,10272.0,0,3,0,3,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
58.0,23.0,17576.0,0,1,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
48.0,18.0,19020.0,1,1,1,3,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
51.0,36.0,40707.0,0,1,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
32.0,16.0,34169.0,1,0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32.0,2.0,8944.0,0,1,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
41.0,31.0,30390.0,0,0,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
59.0,31.0,18117.0,1,1,1,4,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
19.0,25.0,17184.0,1,0,1,4,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,29.0,35901.0,0,1,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
54.0,27.0,20556.0,1,2,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62.0,8.0,51843.0,1,2,1,0,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
40.0,21.0,45733.0,0,1,1,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
59.0,36.0,29341.0,0,3,1,4,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31.0,26.0,21584.0,1,2,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
20.0,28.0,17289.0,0,1,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36.0,26.0,15183.0,1,3,0,3,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
61.0,32.0,29895.0,1,1,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
