Identifiant,Âge,Sexe,Niveau d'éducation,État matrimonial,Urbain/Rural,Catégorie socioprofessionnelle,Années d'expérience,Possession de biens,Région,Type de contrat,Langue maternelle,Revenu annuel (DH),Âge doublé,Revenu approximatif,Code aléatoire
35382,21,Femme,supérieur,marié,Urbain,Groupe 1,12,Logement,Guelmim-Oued Noun,sans contrat,arab,54991.0,42,84000.0,W000
29560,63,Femme,sans niveau,célibataire,Urbain,Groupe 2,8,Terrain,Fès-Meknès,CDI,arab,30430.0,126,45000.0,Y456
20541,29,Homme,sans niveau,marié,Rural,Groupe 3,8,Terrain,Casablanca-Settat,sans contrat,arab,9902.0,58,16000.0,X123
27435,40,Femme,sans niveau,marié,Rural,Groupe 5,16,Terrain,Fès-Meknès,sans contrat,arab,8664.0,80,14000.0,Z789
2083,59,Femme,sans niveau,veuf,Urbain,Groupe 3,32,Aucun,L’Oriental,CDD,arab,29355.0,118,43000.0,Y456
5709,48,Homme,fondamental,marié,Rural,Groupe 6,25,Voiture,Marrakech-Safi,CDI,arab,8572.0,96,14000.0,Z789
16621,47,Homme,fondamental,marié,Urbain,Groupe 2,41,Voiture,Béni Mellal-Khénifra,CDD,arab,50686.0,94,77000.0,W000
28576,50,Femme,fondamental,veuf,Urbain,Groupe 3,0,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,14654.0,100,24000.0,Z789
24950,52,Femme,sans niveau,célibataire,Urbain,Groupe 2,23,Voiture,Marrakech-Safi,CDD,amazigh,42345.0,104,64000.0,X123
24251,53,Femme,secondaire,marié,Urbain,Groupe 3,11,Aucun,Guelmim-Oued Noun,sans contrat,arab,22394.0,106,36000.0,Y456
15426,46,Femme,supérieur,célibataire,Urbain,Groupe 3,26,Aucun,Laâyoune-Sakia El Hamra,sans contrat,arab,33600.0,92,50000.0,Y456
39013,47,Femme,sans niveau,célibataire,Urbain,Groupe 2,48,Terrain,L’Oriental,CDD,arab,50173.0,94,77000.0,W000
20631,52,Homme,sans niveau,marié,Urbain,Groupe 3,40,Voiture,Laâyoune-Sakia El Hamra,CDD,arab,37057.0,104,55000.0,Z789
2741,20,Femme,fondamental,marié,Urbain,Groupe 4,24,Aucun,Béni Mellal-Khénifra,CDD,arab,15481.0,40,25000.0,W000
24794,53,Femme,fondamental,marié,Urbain,Groupe 2,41,Voiture,Dakhla-Oued Ed-Dahab,CDD,arab,49362.0,106,75000.0,W000
39751,32,Homme,supérieur,marié,Urbain,Groupe 6,0,Aucun,Laâyoune-Sakia El Hamra,CDD,arab,11148.0,64,18000.0,Y456
16611,18,Femme,fondamental,marié,Urbain,Groupe 3,1,Logement,Guelmim-Oued Noun,sans contrat,arab,13498.0,36,22000.0,W000
9226,53,Femme,fondamental,célibataire,Rural,Groupe 6,33,Voiture,Laâyoune-Sakia El Hamra,CDD,arab,9747.0,106,16000.0,Y456
33033,36,Femme,secondaire,marié,Urbain,Groupe 5,21,Logement,Dakhla-Oued Ed-Dahab,CDD,arab,17874.0,72,29000.0,Z789
19027,34,Femme,fondamental,marié,Rural,Groupe 5,42,Logement,Fès-Meknès,CDD,amazigh,14491.0,68,24000.0,W000
38873,24,Femme,sans niveau,célibataire,Urbain,Groupe 5,22,Terrain,Dakhla-Oued Ed-Dahab,sans contrat,arab,14747.0,48,24000.0,X123
33178,39,Homme,fondamental,célibataire,Rural,Groupe 4,30,Logement,Fès-Meknès,sans contrat,arab,14059.0,78,23000.0,Z789
547,21,Homme,fondamental,marié,Urbain,Groupe 2,24,Aucun,Béni Mellal-Khénifra,CDD,arab,33820.0,42,50000.0,W000
27255,26,Homme,sans niveau,marié,Rural,Groupe 6,48,Voiture,Béni Mellal-Khénifra,CDI,arab,12503.0,52,20000.0,X123
34603,47,Homme,sans niveau,célibataire,Rural,Groupe 6,9,Terrain,Souss-Massa,sans contrat,amazigh,5631.0,94,9000.0,Y456
32510,20,Homme,fondamental,célibataire,Rural,Groupe 5,47,Aucun,Rabat-Salé-Kénitra,CDD,arab,14517.0,40,24000.0,Z789
6059,63,Homme,secondaire,célibataire,Urbain,Groupe 1,25,Voiture,Marrakech-Safi,CDD,amazigh,66100.0,126,102000.0,W000
34385,34,Homme,secondaire,marié,Urbain,Groupe 5,16,Terrain,Rabat-Salé-Kénitra,CDI,arab,16946.0,68,28000.0,X123
25081,27,Femme,sans niveau,divorcé,Urbain,Groupe 4,1,Terrain,Rabat-Salé-Kénitra,CDD,amazigh,11423.0,54,19000.0,W000
37064,20,Femme,sans niveau,célibataire,Urbain,Groupe 4,48,Voiture,Dakhla-Oued Ed-Dahab,sans contrat,arab,28822.0,40,42000.0,Y456
29579,46,Femme,sans niveau,marié,Urbain,Groupe 3,13,Logement,Souss-Massa,CDD,arab,20973.0,92,34000.0,W000
3845,47,Homme,fondamental,marié,Urbain,Groupe 4,37,Voiture,Souss-Massa,CDD,amazigh,24300.0,94,39000.0,X123
18578,45,Homme,secondaire,marié,Urbain,Groupe 5,0,Logement,Tanger-Tétouan-Al Hoceïma,CDI,amazigh,15199.0,90,25000.0,W000
1021,20,Homme,fondamental,marié,Urbain,Groupe 5,37,Terrain,L’Oriental,sans contrat,arab,18043.0,40,29000.0,W000
12623,61,Homme,fondamental,célibataire,Urbain,Groupe 5,13,Terrain,Casablanca-Settat,CDD,arab,13822.0,122,22000.0,X123
6677,69,Femme,sans niveau,veuf,Urbain,Groupe 2,38,Terrain,Casablanca-Settat,sans contrat,arab,44975.0,138,68000.0,W000
8770,46,Homme,sans niveau,célibataire,Urbain,Groupe 4,45,Voiture,Béni Mellal-Khénifra,CDI,arab,30989.0,92,45000.0,X123
17346,42,Homme,sans niveau,marié,Urbain,Groupe 5,28,Logement,Guelmim-Oued Noun,sans contrat,arab,19021.0,84,31000.0,Y456
27689,58,Homme,fondamental,marié,Urbain,Groupe 2,26,Logement,Casablanca-Settat,CDI,arab,42985.0,116,65000.0,Z789
10095,61,Femme,sans niveau,célibataire,Urbain,Groupe 6,13,Logement,Dakhla-Oued Ed-Dahab,CDD,amazigh,10425.0,122,17000.0,Z789
32962,52,Homme,supérieur,marié,Urbain,Groupe 6,26,Logement,Dakhla-Oued Ed-Dahab,CDI,arab,18676.0,104,30000.0,W000
11028,27,Homme,fondamental,célibataire,Rural,Groupe 4,32,Aucun,Drâa-Tafilalet,sans contrat,arab,12897.0,54,21000.0,Z789
15176,24,Homme,sans niveau,marié,Urbain,Groupe 5,13,Voiture,Rabat-Salé-Kénitra,sans contrat,arab,14991.0,48,24000.0,Z789
39131,33,Homme,sans niveau,célibataire,Urbain,Groupe 1,38,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,59037.0,66,91000.0,Y456
22643,37,Femme,secondaire,marié,Urbain,Groupe 5,7,Aucun,Laâyoune-Sakia El Hamra,sans contrat,arab,13325.0,74,22000.0,W000
39777,32,Homme,sans niveau,marié,Rural,Groupe 6,38,Logement,Drâa-Tafilalet,CDD,arab,10329.0,64,17000.0,Y456
27280,26,Femme,sans niveau,marié,Urbain,Groupe 4,31,Aucun,Tanger-Tétouan-Al Hoceïma,CDD,amazigh,18268.0,52,30000.0,Z789
15745,57,Homme,secondaire,célibataire,Urbain,Groupe 5,36,Aucun,Béni Mellal-Khénifra,CDD,arab,22803.0,114,37000.0,Z789
17120,45,Femme,secondaire,marié,Urbain,Groupe 6,45,Aucun,Laâyoune-Sakia El Hamra,sans contrat,amazigh,15898.0,90,26000.0,Z789
14557,50,Femme,sans niveau,marié,Urbain,Groupe 6,9,Voiture,L’Oriental,sans contrat,arab,10510.0,100,17000.0,Y456
7775,39,Femme,sans niveau,marié,Rural,Groupe 6,47,Voiture,Casablanca-Settat,sans contrat,arab,12234.0,78,20000.0,Z789
39060,27,Femme,sans niveau,marié,Rural,Groupe 6,27,Voiture,Tanger-Tétouan-Al Hoceïma,CDD,amazigh,8422.0,54,14000.0,W000
2456,51,Homme,sans niveau,marié,Rural,Groupe 6,11,Terrain,Rabat-Salé-Kénitra,CDI,amazigh,6076.0,102,10000.0,X123
9249,48,Homme,fondamental,marié,Rural,Groupe 6,3,Aucun,Guelmim-Oued Noun,sans contrat,amazigh,4068.0,96,7000.0,Z789
16318,68,Femme,sans niveau,marié,Rural,Groupe 5,38,Aucun,Béni Mellal-Khénifra,sans contrat,arab,13177.0,136,21000.0,Z789
8391,52,Femme,sans niveau,célibataire,Rural,Groupe 2,17,Logement,Laâyoune-Sakia El Hamra,sans contrat,arab,21003.0,104,34000.0,W000
8026,34,Homme,fondamental,divorcé,Urbain,Groupe 4,15,Logement,Fès-Meknès,sans contrat,arab,16029.0,68,26000.0,W000
13765,23,Femme,fondamental,marié,Rural,Groupe 3,25,Aucun,Souss-Massa,sans contrat,arab,13397.0,46,22000.0,X123
29447,22,Femme,fondamental,veuf,Rural,Groupe 4,12,Aucun,Drâa-Tafilalet,CDD,amazigh,7516.0,44,12000.0,W000
24693,48,Femme,fondamental,célibataire,Urbain,Groupe 2,13,Aucun,Dakhla-Oued Ed-Dahab,CDI,arab,29639.0,96,43000.0,X123
9376,19,Homme,fondamental,marié,Urbain,Groupe 6,47,Logement,Dakhla-Oued Ed-Dahab,CDD,arab,15194.0,38,25000.0,Z789
908,34,Homme,fondamental,marié,Urbain,Groupe 6,28,Logement,L’Oriental,CDD,arab,12219.0,68,20000.0,Z789
22502,28,Homme,sans niveau,marié,Urbain,Groupe 5,22,Aucun,Souss-Massa,CDI,arab,14975.0,56,24000.0,X123
14269,55,Homme,secondaire,marié,Urbain,Groupe 6,10,Voiture,Marrakech-Safi,CDD,arab,13961.0,110,23000.0,W000
32759,36,Femme,secondaire,célibataire,Urbain,Groupe 4,26,Aucun,Casablanca-Settat,CDI,arab,19801.0,72,32000.0,Y456
33159,29,Femme,fondamental,célibataire,Urbain,Groupe 3,25,Logement,Casablanca-Settat,sans contrat,arab,21624.0,58,35000.0,Z789
18353,31,Femme,sans niveau,célibataire,Urbain,Groupe 6,24,Voiture,Tanger-Tétouan-Al Hoceïma,CDI,arab,11954.0,62,19000.0,Y456
25473,59,Homme,fondamental,célibataire,Urbain,Groupe 1,26,Terrain,Laâyoune-Sakia El Hamra,sans contrat,arab,54120.0,118,83000.0,W000
25831,53,Femme,secondaire,marié,Urbain,Groupe 5,37,Aucun,Drâa-Tafilalet,CDD,amazigh,21278.0,106,35000.0,W000
7051,64,Femme,sans niveau,célibataire,Urbain,Groupe 6,45,Voiture,Guelmim-Oued Noun,sans contrat,arab,16563.0,128,27000.0,X123
29995,61,Femme,sans niveau,marié,Rural,Groupe 5,9,Terrain,Drâa-Tafilalet,sans contrat,arab,7274.0,122,12000.0,W000
39966,52,Femme,fondamental,célibataire,Rural,Groupe 2,26,Logement,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,24337.0,104,40000.0,Z789
9540,65,Homme,fondamental,célibataire,Rural,Groupe 6,7,Aucun,Marrakech-Safi,CDI,arab,4605.0,130,7000.0,Z789
30716,35,Homme,fondamental,marié,Rural,Groupe 6,25,Logement,Guelmim-Oued Noun,CDD,arab,7826.0,70,13000.0,Y456
3081,65,Femme,secondaire,marié,Urbain,Groupe 3,9,Terrain,Casablanca-Settat,CDI,arab,21750.0,130,35000.0,Z789
38910,38,Femme,sans niveau,marié,Urbain,Groupe 3,27,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,23614.0,76,38000.0,X123
11294,51,Femme,secondaire,divorcé,Rural,Groupe 5,49,Voiture,Guelmim-Oued Noun,CDD,arab,19332.0,102,31000.0,Z789
6843,45,Homme,supérieur,marié,Rural,Groupe 5,10,Aucun,Dakhla-Oued Ed-Dahab,sans contrat,arab,10386.0,90,17000.0,W000
25232,46,Homme,sans niveau,célibataire,Urbain,Groupe 5,19,Logement,Béni Mellal-Khénifra,CDI,amazigh,17263.0,92,28000.0,W000
26680,26,Homme,fondamental,célibataire,Rural,Groupe 1,22,Logement,Souss-Massa,CDD,arab,30696.0,52,47000.0,X123
21641,69,Homme,sans niveau,célibataire,Rural,Groupe 3,19,Voiture,Rabat-Salé-Kénitra,sans contrat,arab,15741.0,138,26000.0,Z789
19377,52,Homme,sans niveau,célibataire,Urbain,Groupe 5,10,Terrain,Souss-Massa,CDD,arab,14979.0,104,24000.0,Z789
15823,61,Homme,sans niveau,marié,Urbain,Groupe 2,12,Terrain,L’Oriental,CDI,arab,34725.0,122,52000.0,Z789
8338,26,Homme,secondaire,marié,Rural,Groupe 4,12,Aucun,Marrakech-Safi,CDI,amazigh,9644.0,52,16000.0,Z789
9351,29,Femme,supérieur,marié,Rural,Groupe 4,2,Aucun,Marrakech-Safi,CDI,arab,8094.0,58,13000.0,W000
2610,19,Homme,sans niveau,célibataire,Urbain,Groupe 5,42,Aucun,Drâa-Tafilalet,CDI,arab,19285.0,38,31000.0,X123
11169,34,Homme,fondamental,marié,Rural,Groupe 5,5,Voiture,Marrakech-Safi,sans contrat,amazigh,6456.0,68,10000.0,W000
6146,34,Femme,fondamental,célibataire,Urbain,Groupe 5,1,Logement,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,9755.0,68,16000.0,Z789
39158,43,Femme,sans niveau,célibataire,Rural,Groupe 5,12,Terrain,Rabat-Salé-Kénitra,sans contrat,arab,7875.0,86,13000.0,Z789
6215,30,Homme,supérieur,célibataire,Rural,Groupe 1,37,Terrain,Dakhla-Oued Ed-Dahab,CDI,arab,47868.0,60,75000.0,Z789
30225,29,Femme,sans niveau,célibataire,Rural,Groupe 6,32,Voiture,Guelmim-Oued Noun,CDI,arab,9306.0,58,15000.0,W000
8541,46,Femme,secondaire,veuf,Rural,Groupe 6,15,Voiture,Tanger-Tétouan-Al Hoceïma,CDI,arab,7608.0,92,12000.0,W000
34930,29,Femme,sans niveau,marié,Rural,Groupe 4,13,Voiture,Casablanca-Settat,sans contrat,arab,9509.0,58,15000.0,X123
31537,41,Homme,fondamental,marié,Urbain,Groupe 2,34,Voiture,Dakhla-Oued Ed-Dahab,CDD,amazigh,45834.0,82,70000.0,W000
27896,43,Femme,supérieur,marié,Rural,Groupe 3,45,Terrain,Rabat-Salé-Kénitra,CDI,amazigh,25603.0,86,42000.0,Y456
36839,33,Femme,sans niveau,célibataire,Rural,Groupe 5,44,Logement,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,15429.0,66,25000.0,Z789
36059,27,Femme,supérieur,marié,Rural,Groupe 5,25,Voiture,Souss-Massa,CDI,arab,13844.0,54,22000.0,Z789
17150,26,Homme,supérieur,célibataire,Urbain,Groupe 5,49,Voiture,Casablanca-Settat,CDI,amazigh,32797.0,52,48000.0,Z789
10301,38,Femme,secondaire,marié,Urbain,Groupe 5,48,Aucun,Fès-Meknès,sans contrat,arab,22252.0,76,36000.0,Z789
33890,69,Femme,sans niveau,célibataire,Urbain,Groupe 5,41,Aucun,Drâa-Tafilalet,sans contrat,arab,19302.0,138,31000.0,X123
33184,55,Femme,secondaire,célibataire,Urbain,Groupe 5,39,Terrain,Fès-Meknès,CDD,arab,22990.0,110,37000.0,Y456
16731,23,Homme,sans niveau,marié,Rural,Groupe 2,35,Aucun,Drâa-Tafilalet,CDD,arab,26613.0,46,43000.0,Y456
8343,52,Femme,secondaire,célibataire,Rural,Groupe 6,12,Terrain,Marrakech-Safi,CDD,arab,6661.0,104,11000.0,Y456
6812,28,Homme,sans niveau,célibataire,Rural,Groupe 1,43,Voiture,Laâyoune-Sakia El Hamra,CDI,arab,48471.0,56,75000.0,Y456
3230,38,Homme,fondamental,marié,Urbain,Groupe 5,28,Aucun,Casablanca-Settat,CDD,arab,15859.0,76,26000.0,Z789
16431,52,Homme,fondamental,marié,Urbain,Groupe 2,42,Terrain,Laâyoune-Sakia El Hamra,CDD,arab,47888.0,104,73000.0,Y456
18958,66,Homme,sans niveau,marié,Urbain,Groupe 6,14,Logement,Rabat-Salé-Kénitra,sans contrat,amazigh,11417.0,132,19000.0,X123
11312,58,Homme,secondaire,célibataire,Urbain,Groupe 5,39,Voiture,Fès-Meknès,CDD,amazigh,30084.0,116,44000.0,X123
13888,62,Femme,secondaire,marié,Urbain,Groupe 6,43,Voiture,L’Oriental,sans contrat,arab,17929.0,124,29000.0,W000
7133,30,Homme,secondaire,marié,Rural,Groupe 5,49,Logement,Casablanca-Settat,sans contrat,arab,18053.0,60,29000.0,W000
15839,62,Femme,sans niveau,célibataire,Urbain,Groupe 6,0,Voiture,Rabat-Salé-Kénitra,sans contrat,arab,8598.0,124,14000.0,X123
1655,52,Femme,fondamental,marié,Urbain,Groupe 6,34,Voiture,Souss-Massa,CDI,amazigh,14158.0,104,23000.0,Y456
569,50,Femme,secondaire,célibataire,Rural,Groupe 1,34,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,42603.0,100,66000.0,X123
34556,45,Homme,secondaire,marié,Rural,Groupe 2,18,Logement,Béni Mellal-Khénifra,CDD,arab,24664.0,90,40000.0,X123
29960,24,Femme,fondamental,marié,Urbain,Groupe 4,1,Voiture,Drâa-Tafilalet,sans contrat,amazigh,11289.0,48,18000.0,Z789
7986,43,Homme,sans niveau,marié,Rural,Groupe 5,31,Aucun,Marrakech-Safi,CDI,arab,12086.0,86,20000.0,Y456
31637,68,Homme,sans niveau,marié,Urbain,Groupe 6,22,Terrain,Laâyoune-Sakia El Hamra,CDI,arab,12191.0,136,20000.0,Y456
25342,55,Homme,sans niveau,marié,Urbain,Groupe 4,44,Aucun,Souss-Massa,sans contrat,arab,24969.0,110,41000.0,W000
5787,30,Homme,fondamental,célibataire,Rural,Groupe 5,49,Aucun,Drâa-Tafilalet,CDI,amazigh,14948.0,60,24000.0,Y456
32587,50,Femme,fondamental,marié,Rural,Groupe 5,47,Aucun,Laâyoune-Sakia El Hamra,sans contrat,arab,14783.0,100,24000.0,W000
16011,46,Femme,fondamental,célibataire,Rural,Groupe 4,6,Voiture,Souss-Massa,CDD,amazigh,7643.0,92,12000.0,Y456
14037,21,Femme,fondamental,marié,Rural,Groupe 6,13,Logement,Marrakech-Safi,sans contrat,arab,5336.0,42,9000.0,Z789
16363,56,Homme,secondaire,célibataire,Urbain,Groupe 6,12,Logement,Dakhla-Oued Ed-Dahab,sans contrat,arab,13772.0,112,22000.0,W000
29791,68,Femme,fondamental,marié,Urbain,Groupe 6,28,Aucun,Laâyoune-Sakia El Hamra,sans contrat,arab,11039.0,136,18000.0,X123
10944,68,Homme,supérieur,marié,Urbain,Groupe 6,46,Terrain,L’Oriental,CDD,amazigh,20387.0,136,33000.0,X123
3100,36,Femme,secondaire,marié,Urbain,Groupe 5,32,Terrain,Marrakech-Safi,sans contrat,amazigh,19549.0,72,32000.0,Z789
38978,26,Femme,fondamental,marié,Rural,Groupe 6,33,Aucun,Fès-Meknès,CDD,arab,7930.0,52,13000.0,W000
4337,63,Femme,sans niveau,marié,Urbain,Groupe 1,31,Terrain,Rabat-Salé-Kénitra,sans contrat,arab,54442.0,126,84000.0,Y456
9323,59,Homme,secondaire,marié,Rural,Groupe 6,5,Aucun,Casablanca-Settat,sans contrat,arab,5961.0,118,10000.0,W000
13158,29,Femme,supérieur,célibataire,Rural,Groupe 1,41,Voiture,Casablanca-Settat,sans contrat,arab,52883.0,58,83000.0,Y456
33305,61,Femme,secondaire,marié,Rural,Groupe 2,9,Voiture,Béni Mellal-Khénifra,CDD,arab,19531.0,122,32000.0,Z789
37699,28,Femme,supérieur,célibataire,Urbain,Groupe 4,1,Logement,Marrakech-Safi,CDI,arab,17816.0,56,29000.0,Z789
26311,57,Homme,fondamental,célibataire,Urbain,Groupe 5,18,Terrain,L’Oriental,CDD,arab,15921.0,114,26000.0,Y456
24426,38,Homme,fondamental,marié,Urbain,Groupe 4,14,Terrain,Marrakech-Safi,sans contrat,arab,15410.0,76,25000.0,Y456
39859,53,Femme,supérieur,marié,Urbain,Groupe 5,5,Aucun,Laâyoune-Sakia El Hamra,sans contrat,arab,17709.0,106,29000.0,Z789
18873,27,Homme,secondaire,célibataire,Urbain,Groupe 5,34,Aucun,Drâa-Tafilalet,CDD,amazigh,19608.0,54,32000.0,W000
29647,45,Femme,fondamental,veuf,Urbain,Groupe 6,43,Terrain,Rabat-Salé-Kénitra,CDD,arab,14015.0,90,23000.0,Z789
30643,24,Homme,supérieur,marié,Rural,Groupe 6,13,Terrain,Béni Mellal-Khénifra,CDI,arab,7588.0,48,12000.0,W000
21389,69,Femme,fondamental,célibataire,Urbain,Groupe 1,29,Terrain,Souss-Massa,sans contrat,arab,50009.0,138,76000.0,Y456
29133,25,Homme,sans niveau,marié,Urbain,Groupe 4,9,Logement,Guelmim-Oued Noun,CDD,arab,15305.0,50,25000.0,X123
20632,40,Homme,secondaire,marié,Urbain,Groupe 3,30,Logement,Fès-Meknès,CDI,arab,34066.0,80,50000.0,Z789
34863,63,Femme,fondamental,célibataire,Rural,Groupe 5,24,Aucun,Souss-Massa,sans contrat,arab,9661.0,126,16000.0,X123
20639,68,Femme,secondaire,marié,Urbain,Groupe 5,22,Terrain,L’Oriental,CDI,arab,18167.0,136,30000.0,Y456
7218,38,Femme,fondamental,célibataire,Urbain,Groupe 5,6,Voiture,Rabat-Salé-Kénitra,CDD,amazigh,11759.0,76,19000.0,Z789
1791,42,Homme,secondaire,marié,Urbain,Groupe 2,9,Voiture,Casablanca-Settat,sans contrat,arab,41071.0,84,62000.0,Z789
22098,26,Femme,secondaire,marié,Urbain,Groupe 4,32,Logement,Fès-Meknès,CDI,arab,22705.0,52,37000.0,Z789
17278,37,Homme,supérieur,marié,Rural,Groupe 6,45,Voiture,Souss-Massa,CDI,arab,14326.0,74,23000.0,Y456
6133,59,Homme,fondamental,marié,Urbain,Groupe 4,11,Terrain,L’Oriental,sans contrat,arab,16569.0,118,27000.0,Z789
24776,60,Femme,sans niveau,marié,Rural,Groupe 4,9,Aucun,Fès-Meknès,sans contrat,amazigh,8551.0,120,14000.0,Z789
6740,52,Femme,fondamental,veuf,Urbain,Groupe 6,42,Logement,Souss-Massa,CDD,arab,14896.0,104,24000.0,Z789
18361,21,Homme,supérieur,marié,Rural,Groupe 6,49,Terrain,Fès-Meknès,CDD,amazigh,13406.0,42,22000.0,Y456
21620,55,Homme,fondamental,célibataire,Urbain,Groupe 2,27,Terrain,Béni Mellal-Khénifra,sans contrat,arab,41134.0,110,62000.0,W000
22866,18,Femme,sans niveau,célibataire,Urbain,Groupe 6,3,Logement,Béni Mellal-Khénifra,sans contrat,arab,7818.0,36,13000.0,Y456
12905,44,Homme,fondamental,célibataire,Urbain,Groupe 5,1,Logement,Rabat-Salé-Kénitra,CDI,amazigh,11552.0,88,19000.0,Y456
5469,42,Femme,secondaire,marié,Rural,Groupe 1,0,Aucun,L’Oriental,CDI,arab,16724.0,84,27000.0,X123
19412,68,Femme,sans niveau,marié,Urbain,Groupe 4,4,Logement,Guelmim-Oued Noun,sans contrat,amazigh,14243.0,136,23000.0,W000
2985,67,Femme,sans niveau,marié,Rural,Groupe 6,25,Aucun,Béni Mellal-Khénifra,CDI,arab,7411.0,134,12000.0,Y456
9049,24,Homme,fondamental,marié,Urbain,Groupe 6,10,Aucun,Marrakech-Safi,sans contrat,arab,8119.0,48,13000.0,Z789
20959,34,Femme,sans niveau,marié,Urbain,Groupe 4,15,Logement,Laâyoune-Sakia El Hamra,CDI,arab,16150.0,68,26000.0,Y456
14437,55,Femme,sans niveau,marié,Rural,Groupe 3,20,Terrain,Guelmim-Oued Noun,sans contrat,arab,14501.0,110,24000.0,Z789
24960,36,Homme,fondamental,marié,Urbain,Groupe 5,13,Terrain,L’Oriental,CDD,arab,13097.0,72,21000.0,W000
36785,29,Femme,sans niveau,marié,Urbain,Groupe 1,43,Voiture,Béni Mellal-Khénifra,CDD,arab,64016.0,58,99000.0,X123
7043,55,Femme,sans niveau,célibataire,Rural,Groupe 1,26,Logement,Guelmim-Oued Noun,sans contrat,arab,36448.0,110,56000.0,W000
32649,54,Femme,fondamental,marié,Urbain,Groupe 5,1,Aucun,Laâyoune-Sakia El Hamra,CDD,arab,10264.0,108,17000.0,X123
35647,59,Homme,secondaire,célibataire,Rural,Groupe 6,10,Logement,L’Oriental,CDI,arab,7403.0,118,12000.0,Y456
26351,19,Homme,secondaire,marié,Urbain,Groupe 2,20,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,40331.0,38,61000.0,W000
27125,46,Homme,sans niveau,célibataire,Rural,Groupe 3,26,Voiture,Souss-Massa,CDD,arab,18286.0,92,30000.0,Z789
37022,27,Femme,secondaire,célibataire,Rural,Groupe 2,45,Aucun,Drâa-Tafilalet,CDD,arab,34181.0,54,52000.0,X123
4022,55,Homme,secondaire,célibataire,Urbain,Groupe 6,22,Aucun,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,13986.0,110,23000.0,Z789
16794,64,Homme,sans niveau,marié,Urbain,Groupe 4,33,Terrain,Laâyoune-Sakia El Hamra,CDD,arab,22350.0,128,36000.0,Z789
13875,58,Homme,sans niveau,célibataire,Urbain,Groupe 5,0,Terrain,Casablanca-Settat,CDI,arab,13254.0,116,22000.0,X123
3469,64,Homme,fondamental,marié,Rural,Groupe 6,24,Aucun,Souss-Massa,CDI,arab,7222.0,128,12000.0,W000
16799,21,Femme,fondamental,veuf,Urbain,Groupe 2,25,Aucun,Drâa-Tafilalet,sans contrat,arab,32488.0,42,48000.0,Z789
12377,60,Femme,fondamental,divorcé,Urbain,Groupe 4,15,Aucun,Guelmim-Oued Noun,CDI,arab,15657.0,120,25000.0,W000
29317,32,Femme,sans niveau,marié,Urbain,Groupe 6,22,Terrain,Souss-Massa,CDD,arab,10650.0,64,17000.0,W000
26248,28,Homme,secondaire,veuf,Urbain,Groupe 6,2,Voiture,Fès-Meknès,sans contrat,arab,10443.0,56,17000.0,Z789
13195,23,Homme,fondamental,marié,Rural,Groupe 6,28,Voiture,L’Oriental,CDD,arab,8562.0,46,14000.0,Z789
25812,43,Homme,secondaire,marié,Urbain,Groupe 5,27,Voiture,Casablanca-Settat,CDD,arab,22345.0,86,36000.0,W000
35897,68,Femme,fondamental,célibataire,Urbain,Groupe 2,21,Terrain,Casablanca-Settat,CDD,amazigh,34378.0,136,51000.0,Y456
2816,24,Femme,supérieur,célibataire,Rural,Groupe 4,35,Voiture,Béni Mellal-Khénifra,CDD,amazigh,18654.0,48,30000.0,Z789
25840,53,Homme,sans niveau,marié,Rural,Groupe 6,43,Logement,Casablanca-Settat,CDD,arab,11847.0,106,19000.0,Y456
30930,20,Homme,secondaire,marié,Urbain,Groupe 5,12,Aucun,Guelmim-Oued Noun,CDI,arab,14867.0,40,24000.0,W000
4794,69,Femme,fondamental,célibataire,Urbain,Groupe 6,40,Logement,Laâyoune-Sakia El Hamra,CDI,amazigh,14174.0,138,23000.0,W000
24223,42,Femme,secondaire,marié,Rural,Groupe 5,17,Logement,Laâyoune-Sakia El Hamra,sans contrat,arab,10468.0,84,17000.0,Y456
316,25,Homme,fondamental,célibataire,Urbain,Groupe 5,46,Voiture,Marrakech-Safi,CDI,arab,21992.0,50,36000.0,X123
18830,42,Homme,sans niveau,célibataire,Urbain,Groupe 2,37,Logement,Marrakech-Safi,CDD,arab,48331.0,84,74000.0,Z789
21203,31,Femme,fondamental,célibataire,Urbain,Groupe 1,25,Voiture,Casablanca-Settat,sans contrat,amazigh,48444.0,62,74000.0,W000
3623,38,Homme,fondamental,célibataire,Urbain,Groupe 3,9,Voiture,Guelmim-Oued Noun,CDD,arab,19328.0,76,31000.0,Z789
9116,59,Femme,sans niveau,marié,Urbain,Groupe 3,31,Voiture,Rabat-Salé-Kénitra,sans contrat,amazigh,32954.0,118,49000.0,W000
1916,67,Femme,secondaire,veuf,Urbain,Groupe 4,17,Logement,Casablanca-Settat,sans contrat,arab,20396.0,134,33000.0,W000
